Step 3024 | Loss: 2.9923722743988037 | Time: 2.766033172607422 | Tokens/s: 189545.08759769355 | LR: 0.0004887364482845438
Step 3025 | Loss: 2.9746062755584717 | Time: 2.7671725749969482 | Tokens/s: 189467.04110081686 | LR: 0.0004886675840100209
Step 3026 | Loss: 3.0356662273406982 | Time: 2.7650163173675537 | Tokens/s: 189614.79420821313 | LR: 0.000488598703965438
Step 3027 | Loss: 3.0535197257995605 | Time: 2.7709250450134277 | Tokens/s: 189210.45913656583 | LR: 0.0004885298081576412
Step 3028 | Loss: 3.0987131595611572 | Time: 2.7691774368286133 | Tokens/s: 189329.86851158162 | LR: 0.0004884608965934781
Step 3029 | Loss: 3.0617122650146484 | Time: 2.769073009490967 | Tokens/s: 189337.0085234332 | LR: 0.0004883919692797978
Step 3030 | Loss: 2.9840240478515625 | Time: 2.770328998565674 | Tokens/s: 189251.16846101958 | LR: 0.0004883230262234511
Step 3031 | Loss: 3.035639762878418 | Time: 2.7695376873016357 | Tokens/s: 189305.241233534 | LR: 0.0004882540674312901
Step 3032 | Loss: 3.056666851043701 | Time: 2.770275115966797 | Tokens/s: 189254.84944733692 | LR: 0.00048818509291016885
Step 3033 | Loss: 2.988785982131958 | Time: 2.7704405784606934 | Tokens/s: 189243.54634283614 | LR: 0.00048811610266694263
Step 3034 | Loss: 3.07218861579895 | Time: 2.771019220352173 | Tokens/s: 189204.02866544083 | LR: 0.0004880470967084685
Step 3035 | Loss: 3.0371992588043213 | Time: 2.7706751823425293 | Tokens/s: 189227.52235313595 | LR: 0.00048797807504160506
Step 3036 | Loss: 3.071423053741455 | Time: 2.769756555557251 | Tokens/s: 189290.2821903486 | LR: 0.00048790903767321234
Step 3037 | Loss: 3.124762535095215 | Time: 2.7729506492614746 | Tokens/s: 189072.2433663342 | LR: 0.000487839984610152
Step 3038 | Loss: 3.1071252822875977 | Time: 2.772216320037842 | Tokens/s: 189122.326497538 | LR: 0.0004877709158592872
Step 3039 | Loss: 3.092219829559326 | Time: 2.7728171348571777 | Tokens/s: 189081.34741709355 | LR: 0.00048770183142748285
Step 3040 | Loss: 3.056427001953125 | Time: 2.7731127738952637 | Tokens/s: 189061.18962610987 | LR: 0.00048763273132160516
Step 3041 | Loss: 3.0669472217559814 | Time: 2.7735331058502197 | Tokens/s: 189032.53719745335 | LR: 0.00048756361554852214
Step 3042 | Loss: 3.0509979724884033 | Time: 2.7735018730163574 | Tokens/s: 189034.66592211236 | LR: 0.00048749448411510314
Step 3043 | Loss: 3.0798161029815674 | Time: 2.7754595279693604 | Tokens/s: 188901.3313710939 | LR: 0.0004874253370282194
Step 3044 | Loss: 3.0029821395874023 | Time: 2.774240732192993 | Tokens/s: 188984.32061645878 | LR: 0.0004873561742947432
Step 3045 | Loss: 2.996105670928955 | Time: 2.7765204906463623 | Tokens/s: 188829.14848503348 | LR: 0.0004872869959215488
Step 3046 | Loss: 3.0249924659729004 | Time: 2.7770824432373047 | Tokens/s: 188790.9382297006 | LR: 0.0004872178019155119
Step 3047 | Loss: 3.0500879287719727 | Time: 2.773042678833008 | Tokens/s: 189065.96858460127 | LR: 0.0004871485922835096
Step 3048 | Loss: 3.0057404041290283 | Time: 2.773911714553833 | Tokens/s: 189006.7363172474 | LR: 0.00048707936703242086
Step 3049 | Loss: 3.0630383491516113 | Time: 2.775843858718872 | Tokens/s: 188875.17694960453 | LR: 0.0004870101261691259
Step 3050 | Loss: 2.974119186401367 | Time: 2.7767653465270996 | Tokens/s: 188812.49748226907 | LR: 0.0004869408697005066
Step 3051 | Loss: 3.049866199493408 | Time: 2.776700258255005 | Tokens/s: 188816.92341163414 | LR: 0.00048687159763344647
Step 3052 | Loss: 2.984144449234009 | Time: 2.7761402130126953 | Tokens/s: 188855.0144342448 | LR: 0.0004868023099748305
Step 3053 | Loss: 2.9833922386169434 | Time: 2.776184558868408 | Tokens/s: 188851.99772658607 | LR: 0.00048673300673154527
Step 3054 | Loss: 2.928002119064331 | Time: 2.775613307952881 | Tokens/s: 188890.86548827728 | LR: 0.00048666368791047866
Step 3055 | Loss: 2.9792919158935547 | Time: 2.779294490814209 | Tokens/s: 188640.67904024344 | LR: 0.0004865943535185205
Step 3056 | Loss: 3.055680274963379 | Time: 2.7756128311157227 | Tokens/s: 188890.8979388347 | LR: 0.00048652500356256194
Step 3057 | Loss: 3.076253890991211 | Time: 2.777700662612915 | Tokens/s: 188748.91994546854 | LR: 0.0004864556380494957
Step 3058 | Loss: 2.9901235103607178 | Time: 112.8205840587616 | Tokens/s: 4647.0952475031445 | LR: 0.00048638625698621595
Step 3059 | Loss: 3.032500982284546 | Time: 2.7528083324432373 | Tokens/s: 190455.68622450062 | LR: 0.00048631686037961866
Step 3060 | Loss: 3.0635178089141846 | Time: 2.7548274993896484 | Tokens/s: 190316.09061408008 | LR: 0.00048624744823660114
Step 3061 | Loss: 3.05478835105896 | Time: 2.753695011138916 | Tokens/s: 190394.36026110852 | LR: 0.0004861780205640623
Step 3062 | Loss: 3.026099920272827 | Time: 2.7577998638153076 | Tokens/s: 190110.96739799972 | LR: 0.00048610857736890265
Step 3063 | Loss: 3.055180549621582 | Time: 2.7588117122650146 | Tokens/s: 190041.24046202263 | LR: 0.0004860391186580241
Step 3064 | Loss: 3.114435911178589 | Time: 2.759059190750122 | Tokens/s: 190024.19439122605 | LR: 0.0004859696444383302
Step 3065 | Loss: 3.0641913414001465 | Time: 2.7618117332458496 | Tokens/s: 189834.8079591308 | LR: 0.00048590015471672613
Step 3066 | Loss: 3.004865884780884 | Time: 2.763666868209839 | Tokens/s: 189707.3797246796 | LR: 0.00048583064950011843
Step 3067 | Loss: 3.0338869094848633 | Time: 2.7658727169036865 | Tokens/s: 189556.08361722628 | LR: 0.0004857611287954153
Step 3068 | Loss: 2.988316059112549 | Time: 2.7662503719329834 | Tokens/s: 189530.20497332685 | LR: 0.00048569159260952635
Step 3069 | Loss: 2.9789552688598633 | Time: 2.7653794288635254 | Tokens/s: 189589.8966079545 | LR: 0.000485622040949363
Step 3070 | Loss: 2.9893219470977783 | Time: 2.7670516967773438 | Tokens/s: 189475.31793880605 | LR: 0.00048555247382183777
Step 3071 | Loss: 2.9927282333374023 | Time: 2.767350196838379 | Tokens/s: 189454.8801951356 | LR: 0.0004854828912338652
Step 3072 | Loss: 3.087388277053833 | Time: 2.7659623622894287 | Tokens/s: 189549.9400671667 | LR: 0.00048541329319236104
Step 3073 | Loss: 3.0939223766326904 | Time: 2.770266532897949 | Tokens/s: 189255.4358123611 | LR: 0.00048534367970424276
Step 3074 | Loss: 3.012521982192993 | Time: 2.7674944400787354 | Tokens/s: 189445.0057088765 | LR: 0.0004852740507764291
Step 3075 | Loss: 3.038907051086426 | Time: 2.7696962356567383 | Tokens/s: 189294.4046536147 | LR: 0.0004852044064158408
Step 3076 | Loss: 2.9254798889160156 | Time: 2.768893003463745 | Tokens/s: 189349.3173423972 | LR: 0.0004851347466293997
Step 3077 | Loss: 2.941843271255493 | Time: 2.770825147628784 | Tokens/s: 189217.2807976263 | LR: 0.00048506507142402925
Step 3078 | Loss: 2.9423210620880127 | Time: 2.7681338787078857 | Tokens/s: 189401.24393287222 | LR: 0.0004849953808066545
Step 3079 | Loss: 3.0045793056488037 | Time: 2.7711849212646484 | Tokens/s: 189192.71535323517 | LR: 0.00048492567478420224
Checkpoint saved at step 3080
Step 3080 | Loss: 3.022812843322754 | Time: 2.7888906002044678 | Tokens/s: 187991.5977921693 | LR: 0.0004848559533636005
Step 3081 | Loss: 3.083937168121338 | Time: 2.764883518218994 | Tokens/s: 189623.9015297546 | LR: 0.0004847862165517788
Step 3082 | Loss: 2.9563870429992676 | Time: 2.766922950744629 | Tokens/s: 189484.13430121163 | LR: 0.00048471646435566844
Step 3083 | Loss: 2.9787261486053467 | Time: 2.768798828125 | Tokens/s: 189355.7576933251 | LR: 0.0004846466967822022
Step 3084 | Loss: 3.0018303394317627 | Time: 2.7669475078582764 | Tokens/s: 189482.4525983939 | LR: 0.00048457691383831407
Step 3085 | Loss: 3.013617992401123 | Time: 2.764667272567749 | Tokens/s: 189638.73345708445 | LR: 0.0004845071155309401
Step 3086 | Loss: 2.9771814346313477 | Time: 2.766909599304199 | Tokens/s: 189485.04863760053 | LR: 0.00048443730186701744
Step 3087 | Loss: 2.9943788051605225 | Time: 2.7689409255981445 | Tokens/s: 189346.04026871527 | LR: 0.0004843674728534849
Step 3088 | Loss: 2.9723944664001465 | Time: 2.7673776149749756 | Tokens/s: 189453.00314743674 | LR: 0.0004842976284972829
Step 3089 | Loss: 3.052412509918213 | Time: 2.763946294784546 | Tokens/s: 189688.20088483996 | LR: 0.0004842277688053532
Step 3090 | Loss: 3.072988986968994 | Time: 2.767237424850464 | Tokens/s: 189462.60096505145 | LR: 0.00048415789378463927
Step 3091 | Loss: 3.1383845806121826 | Time: 2.766458511352539 | Tokens/s: 189515.94533173472 | LR: 0.0004840880034420861
Step 3092 | Loss: 2.974116086959839 | Time: 2.766371250152588 | Tokens/s: 189521.9233394944 | LR: 0.00048401809778463994
Step 3093 | Loss: 2.988753318786621 | Time: 2.76932430267334 | Tokens/s: 189319.82776227535 | LR: 0.0004839481768192489
Step 3094 | Loss: 2.923450469970703 | Time: 2.7680110931396484 | Tokens/s: 189409.64553914426 | LR: 0.00048387824055286244
Step 3095 | Loss: 2.9203805923461914 | Time: 2.7677690982818604 | Tokens/s: 189426.20622705147 | LR: 0.00048380828899243145
Step 3096 | Loss: 3.015692949295044 | Time: 2.769019365310669 | Tokens/s: 189340.6765471204 | LR: 0.00048373832214490867
Step 3097 | Loss: 2.9113659858703613 | Time: 2.7699742317199707 | Tokens/s: 189275.4069681189 | LR: 0.00048366834001724795
Step 3098 | Loss: 2.9032890796661377 | Time: 2.767679214477539 | Tokens/s: 189432.35807729655 | LR: 0.00048359834261640493
Step 3099 | Loss: 2.915546417236328 | Time: 2.7687838077545166 | Tokens/s: 189356.78492904708 | LR: 0.00048352832994933673
Step 3100 | Loss: 2.995112657546997 | Time: 2.7700397968292236 | Tokens/s: 189270.92693763308 | LR: 0.00048345830202300196
Step 3101 | Loss: 2.934298515319824 | Time: 2.7702267169952393 | Tokens/s: 189258.15594207952 | LR: 0.00048338825884436056
Step 3102 | Loss: 2.889321804046631 | Time: 2.7695631980895996 | Tokens/s: 189303.4975196253 | LR: 0.00048331820042037425
Step 3103 | Loss: 2.908721923828125 | Time: 2.7729504108428955 | Tokens/s: 189072.25962278634 | LR: 0.0004832481267580063
Step 3104 | Loss: 2.9824135303497314 | Time: 2.7728586196899414 | Tokens/s: 189078.5185645799 | LR: 0.0004831780378642213
Step 3105 | Loss: 2.9935450553894043 | Time: 2.770413637161255 | Tokens/s: 189245.38666984742 | LR: 0.00048310793374598535
Step 3106 | Loss: 3.0032565593719482 | Time: 111.12156081199646 | Tokens/s: 4718.148270856532 | LR: 0.00048303781441026624
Step 3107 | Loss: 2.988259792327881 | Time: 2.742237091064453 | Tokens/s: 191189.8871576007 | LR: 0.00048296767986403307
Step 3108 | Loss: 2.955447196960449 | Time: 2.752115249633789 | Tokens/s: 190503.64989975057 | LR: 0.00048289753011425656
Step 3109 | Loss: 2.9677844047546387 | Time: 2.7521274089813232 | Tokens/s: 190502.80822357014 | LR: 0.000482827365167909
Step 3110 | Loss: 2.9712138175964355 | Time: 2.757364273071289 | Tokens/s: 190140.99991076696 | LR: 0.00048275718503196414
Step 3111 | Loss: 2.994561195373535 | Time: 2.7597992420196533 | Tokens/s: 189973.23863902502 | LR: 0.0004826869897133972
Step 3112 | Loss: 3.026845932006836 | Time: 2.7595739364624023 | Tokens/s: 189988.74901395242 | LR: 0.00048261677921918484
Step 3113 | Loss: 2.9527347087860107 | Time: 2.7620224952697754 | Tokens/s: 189820.32220877736 | LR: 0.00048254655355630543
Step 3114 | Loss: 2.9594411849975586 | Time: 2.7631423473358154 | Tokens/s: 189743.3914345786 | LR: 0.00048247631273173875
Step 3115 | Loss: 2.9462404251098633 | Time: 2.7651760578155518 | Tokens/s: 189603.84042026597 | LR: 0.0004824060567524659
Step 3116 | Loss: 2.9175822734832764 | Time: 2.7630743980407715 | Tokens/s: 189748.05758822846 | LR: 0.00048233578562546987
Step 3117 | Loss: 2.8940958976745605 | Time: 2.7640912532806396 | Tokens/s: 189678.2529801554 | LR: 0.0004822654993577349
Step 3118 | Loss: 2.8554301261901855 | Time: 2.76643967628479 | Tokens/s: 189517.23563482735 | LR: 0.0004821951979562467
Step 3119 | Loss: 2.832181930541992 | Time: 2.7670562267303467 | Tokens/s: 189475.0077484033 | LR: 0.00048212488142799256
Step 3120 | Loss: 2.9416797161102295 | Time: 2.766524314880371 | Tokens/s: 189511.4375752996 | LR: 0.00048205454977996145
Step 3121 | Loss: 3.063976526260376 | Time: 2.7685813903808594 | Tokens/s: 189370.62924051384 | LR: 0.00048198420301914346
Step 3122 | Loss: 2.828671932220459 | Time: 2.768734931945801 | Tokens/s: 189360.1275986152 | LR: 0.00048191384115253043
Step 3123 | Loss: 2.835150957107544 | Time: 2.769462823867798 | Tokens/s: 189310.35848597737 | LR: 0.0004818434641871158
Step 3124 | Loss: 2.6949026584625244 | Time: 2.770456552505493 | Tokens/s: 189242.45519239575 | LR: 0.0004817730721298943
Step 3125 | Loss: 2.752805233001709 | Time: 2.769775629043579 | Tokens/s: 189288.9786820169 | LR: 0.00048170266498786217
Step 3126 | Loss: 2.960071563720703 | Time: 2.7700047492980957 | Tokens/s: 189273.32169118186 | LR: 0.00048163224276801734
Step 3127 | Loss: 3.0034525394439697 | Time: 2.7720882892608643 | Tokens/s: 189131.0612404028 | LR: 0.0004815618054773591
Step 3128 | Loss: 2.9800240993499756 | Time: 2.7704343795776367 | Tokens/s: 189243.96977773923 | LR: 0.00048149135312288815
Step 3129 | Loss: 3.008146286010742 | Time: 2.768146276473999 | Tokens/s: 189400.3956567736 | LR: 0.0004814208857116068
Step 3130 | Loss: 3.0065910816192627 | Time: 2.771653413772583 | Tokens/s: 189160.73611324132 | LR: 0.000481350403250519
Step 3131 | Loss: 3.0283615589141846 | Time: 2.77455997467041 | Tokens/s: 188962.57597108895 | LR: 0.0004812799057466298
Step 3132 | Loss: 3.0067138671875 | Time: 2.773364782333374 | Tokens/s: 189044.01012797517 | LR: 0.0004812093932069462
Step 3133 | Loss: 2.961998462677002 | Time: 2.7757763862609863 | Tokens/s: 188879.7680515699 | LR: 0.00048113886563847636
Step 3134 | Loss: 2.9508395195007324 | Time: 2.771118640899658 | Tokens/s: 189197.2405157605 | LR: 0.0004810683230482301
Step 3135 | Loss: 2.9051499366760254 | Time: 2.7748420238494873 | Tokens/s: 188943.36884543247 | LR: 0.00048099776544321867
Step 3136 | Loss: 2.892864465713501 | Time: 2.7749078273773193 | Tokens/s: 188938.8882857152 | LR: 0.0004809271928304548
Step 3137 | Loss: 2.8964924812316895 | Time: 2.77599835395813 | Tokens/s: 188864.66530228633 | LR: 0.0004808566052169528
Step 3138 | Loss: 2.9112672805786133 | Time: 2.774752616882324 | Tokens/s: 188949.45690296643 | LR: 0.0004807860026097285
Step 3139 | Loss: 2.9444808959960938 | Time: 2.774162530899048 | Tokens/s: 188989.6479245177 | LR: 0.00048071538501579886
Step 3140 | Loss: 2.8764290809631348 | Time: 2.776153802871704 | Tokens/s: 188854.0899490752 | LR: 0.0004806447524421829
Step 3141 | Loss: 2.928583860397339 | Time: 2.7759995460510254 | Tokens/s: 188864.58419844537 | LR: 0.0004805741048959006
Step 3142 | Loss: 2.8685474395751953 | Time: 2.7742600440979004 | Tokens/s: 188983.00507747877 | LR: 0.0004805034423839738
Step 3143 | Loss: 2.967176675796509 | Time: 2.775688648223877 | Tokens/s: 188885.73844025494 | LR: 0.0004804327649134257
Step 3144 | Loss: 2.997701406478882 | Time: 2.7755486965179443 | Tokens/s: 188895.2626404083 | LR: 0.0004803620724912808
Step 3145 | Loss: 3.0347166061401367 | Time: 2.7777929306030273 | Tokens/s: 188742.65040561644 | LR: 0.00048029136512456544
Step 3146 | Loss: 2.9606049060821533 | Time: 2.7775936126708984 | Tokens/s: 188756.19442969965 | LR: 0.0004802206428203072
Step 3147 | Loss: 2.9676451683044434 | Time: 2.777522325515747 | Tokens/s: 188761.03899638215 | LR: 0.00048014990558553524
Step 3148 | Loss: 2.994633913040161 | Time: 2.776001453399658 | Tokens/s: 188864.4544324447 | LR: 0.0004800791534272801
Step 3149 | Loss: 2.9698305130004883 | Time: 2.7792725563049316 | Tokens/s: 188642.1678257586 | LR: 0.0004800083863525738
Checkpoint saved at step 3150
Step 3150 | Loss: 2.9435739517211914 | Time: 2.7833521366119385 | Tokens/s: 188365.67357165038 | LR: 0.0004799376043684503
Step 3151 | Loss: 2.913966178894043 | Time: 2.7687859535217285 | Tokens/s: 189356.63818040444 | LR: 0.00047986680748194423
Step 3152 | Loss: 2.951002836227417 | Time: 2.770007610321045 | Tokens/s: 189273.1261988247 | LR: 0.00047979599570009235
Step 3153 | Loss: 2.9044854640960693 | Time: 2.7714684009552 | Tokens/s: 189173.36377326242 | LR: 0.0004797251690299326
Step 3154 | Loss: 2.9207041263580322 | Time: 2.770277500152588 | Tokens/s: 189254.68656880836 | LR: 0.00047965432747850453
Step 3155 | Loss: 2.9227991104125977 | Time: 111.7063353061676 | Tokens/s: 4693.44910978431 | LR: 0.0004795834710528492
Step 3156 | Loss: 2.860076665878296 | Time: 2.7474515438079834 | Tokens/s: 190827.02338521823 | LR: 0.0004795125997600089
Step 3157 | Loss: 2.829923391342163 | Time: 2.7514243125915527 | Tokens/s: 190551.48913261428 | LR: 0.00047944171360702763
Step 3158 | Loss: 2.9069771766662598 | Time: 2.7571957111358643 | Tokens/s: 190152.62423428491 | LR: 0.0004793708126009508
Step 3159 | Loss: 2.902339458465576 | Time: 2.757690191268921 | Tokens/s: 190118.528056538 | LR: 0.00047929989674882535
Step 3160 | Loss: 2.8588969707489014 | Time: 2.757145404815674 | Tokens/s: 190156.09372079917 | LR: 0.00047922896605769966
Step 3161 | Loss: 2.925886392593384 | Time: 2.7599689960479736 | Tokens/s: 189961.5541880119 | LR: 0.0004791580205346235
Step 3162 | Loss: 2.895920515060425 | Time: 2.759695053100586 | Tokens/s: 189980.41084682505 | LR: 0.00047908706018664815
Step 3163 | Loss: 2.893157958984375 | Time: 2.7635512351989746 | Tokens/s: 189715.31749519074 | LR: 0.00047901608502082656
Step 3164 | Loss: 2.9613497257232666 | Time: 2.762514591217041 | Tokens/s: 189786.5088810344 | LR: 0.0004789450950442129
Step 3165 | Loss: 2.9651541709899902 | Time: 2.765169143676758 | Tokens/s: 189604.314513242 | LR: 0.0004788740902638628
Step 3166 | Loss: 2.963052272796631 | Time: 2.766899585723877 | Tokens/s: 189485.73439568304 | LR: 0.0004788030706868336
Step 3167 | Loss: 2.9681875705718994 | Time: 2.7647805213928223 | Tokens/s: 189630.9656203299 | LR: 0.000478732036320184
Step 3168 | Loss: 3.0815114974975586 | Time: 2.7656216621398926 | Tokens/s: 189573.29094476847 | LR: 0.000478660987170974
Step 3169 | Loss: 2.9454245567321777 | Time: 2.7717838287353516 | Tokens/s: 189151.83592769952 | LR: 0.0004785899232462653
Step 3170 | Loss: 2.9471349716186523 | Time: 2.766369581222534 | Tokens/s: 189522.03767665158 | LR: 0.00047851884455312106
Step 3171 | Loss: 2.962712049484253 | Time: 2.766214609146118 | Tokens/s: 189532.65529959675 | LR: 0.0004784477510986057
Step 3172 | Loss: 3.0046825408935547 | Time: 2.7703967094421387 | Tokens/s: 189246.54299981944 | LR: 0.00047837664288978533
Step 3173 | Loss: 2.934872627258301 | Time: 2.7690956592559814 | Tokens/s: 189335.4598449911 | LR: 0.00047830551993372736
Step 3174 | Loss: 2.962033987045288 | Time: 2.771101236343384 | Tokens/s: 189198.428813747 | LR: 0.00047823438223750073
Step 3175 | Loss: 2.952770233154297 | Time: 2.7702889442443848 | Tokens/s: 189253.9047557738 | LR: 0.00047816322980817594
Step 3176 | Loss: 2.9546163082122803 | Time: 2.773693799972534 | Tokens/s: 189021.5855856878 | LR: 0.0004780920626528249
Step 3177 | Loss: 2.963254451751709 | Time: 2.7733066082000732 | Tokens/s: 189047.97560060353 | LR: 0.0004780208807785208
Step 3178 | Loss: 2.9512603282928467 | Time: 2.7712442874908447 | Tokens/s: 189188.66242380376 | LR: 0.00047794968419233855
Step 3179 | Loss: 3.0203821659088135 | Time: 2.771657943725586 | Tokens/s: 189160.42695198764 | LR: 0.00047787847290135435
Step 3180 | Loss: 3.0656540393829346 | Time: 2.7733266353607178 | Tokens/s: 189046.61041911767 | LR: 0.0004778072469126461
Step 3181 | Loss: 2.974865198135376 | Time: 2.7723100185394287 | Tokens/s: 189115.93454335866 | LR: 0.0004777360062332928
Step 3182 | Loss: 2.930427312850952 | Time: 2.7733821868896484 | Tokens/s: 189042.82376890496 | LR: 0.00047766475087037514
Step 3183 | Loss: 2.7841084003448486 | Time: 2.7759385108947754 | Tokens/s: 188868.73680462214 | LR: 0.0004775934808309753
Step 3184 | Loss: 2.964904308319092 | Time: 2.7741217613220215 | Tokens/s: 188992.42539020636 | LR: 0.00047752219612217685
Step 3185 | Loss: 2.9807422161102295 | Time: 2.7753994464874268 | Tokens/s: 188905.4206822532 | LR: 0.0004774508967510647
Step 3186 | Loss: 3.049351930618286 | Time: 2.7745423316955566 | Tokens/s: 188963.77756096487 | LR: 0.00047737958272472546
Step 3187 | Loss: 2.9836387634277344 | Time: 2.7752203941345215 | Tokens/s: 188917.60852871079 | LR: 0.000477308254050247
Step 3188 | Loss: 2.980293035507202 | Time: 2.7744064331054688 | Tokens/s: 188973.03356276828 | LR: 0.00047723691073471873
Step 3189 | Loss: 2.9259581565856934 | Time: 2.7751338481903076 | Tokens/s: 188923.5001554586 | LR: 0.00047716555278523153
Step 3190 | Loss: 2.9349093437194824 | Time: 2.7763378620147705 | Tokens/s: 188841.56974307427 | LR: 0.0004770941802088776
Step 3191 | Loss: 2.9714443683624268 | Time: 2.7761945724487305 | Tokens/s: 188851.31654787224 | LR: 0.000477022793012751
Step 3192 | Loss: 2.9287056922912598 | Time: 2.775942087173462 | Tokens/s: 188868.49348281758 | LR: 0.00047695139120394655
Step 3193 | Loss: 2.9873883724212646 | Time: 2.779407024383545 | Tokens/s: 188633.04129278575 | LR: 0.0004768799747895612
Step 3194 | Loss: 2.9994101524353027 | Time: 2.7771964073181152 | Tokens/s: 188783.19106940468 | LR: 0.00047680854377669295
Step 3195 | Loss: 2.974874258041382 | Time: 2.7765471935272217 | Tokens/s: 188827.33245890343 | LR: 0.0004767370981724413
Step 3196 | Loss: 3.0330703258514404 | Time: 2.777587413787842 | Tokens/s: 188756.615686496 | LR: 0.00047666563798390743
Step 3197 | Loss: 2.9864954948425293 | Time: 2.7765250205993652 | Tokens/s: 188828.84040671188 | LR: 0.0004765941632181937
Step 3198 | Loss: 2.919020891189575 | Time: 2.7768137454986572 | Tokens/s: 188809.20654109228 | LR: 0.00047652267388240404
Step 3199 | Loss: 2.9604263305664062 | Time: 2.776758909225464 | Tokens/s: 188812.9352023012 | LR: 0.00047645116998364383
Step 3200 | Loss: 2.7696197032928467 | Time: 2.778679132461548 | Tokens/s: 188682.4548668018 | LR: 0.00047637965152902
Step 3201 | Loss: 3.003344774246216 | Time: 2.777392625808716 | Tokens/s: 188769.85382912465 | LR: 0.0004763081185256406
Step 3202 | Loss: 2.959404468536377 | Time: 2.779775857925415 | Tokens/s: 188608.01258677142 | LR: 0.0004762365709806154
Step 3203 | Loss: 3.0433382987976074 | Time: 111.414799451828 | Tokens/s: 4705.730321102309 | LR: 0.0004761650089010556
Step 3204 | Loss: 3.022494077682495 | Time: 2.7516939640045166 | Tokens/s: 190532.81609740068 | LR: 0.0004760934322940738
Step 3205 | Loss: 2.981196880340576 | Time: 2.753121852874756 | Tokens/s: 190433.99748272993 | LR: 0.00047602184116678404
Step 3206 | Loss: 2.9857828617095947 | Time: 2.7567529678344727 | Tokens/s: 190183.16335099362 | LR: 0.0004759502355263017
Step 3207 | Loss: 2.974425792694092 | Time: 2.757399082183838 | Tokens/s: 190138.59959102044 | LR: 0.0004758786153797438
Step 3208 | Loss: 2.9747304916381836 | Time: 2.7588064670562744 | Tokens/s: 190041.60177985602 | LR: 0.0004758069807342287
Step 3209 | Loss: 2.977350950241089 | Time: 2.761174440383911 | Tokens/s: 189878.62278165354 | LR: 0.00047573533159687623
Step 3210 | Loss: 2.9446189403533936 | Time: 2.7605552673339844 | Tokens/s: 189921.2112157178 | LR: 0.00047566366797480755
Step 3211 | Loss: 2.876983165740967 | Time: 2.761690139770508 | Tokens/s: 189843.16612853878 | LR: 0.00047559198987514543
Step 3212 | Loss: 2.916611909866333 | Time: 2.7656989097595215 | Tokens/s: 189567.99604971716 | LR: 0.000475520297305014
Step 3213 | Loss: 2.8965957164764404 | Time: 2.7653701305389404 | Tokens/s: 189590.5340880434 | LR: 0.00047544859027153874
Step 3214 | Loss: 2.874152421951294 | Time: 2.7661991119384766 | Tokens/s: 189533.71712732324 | LR: 0.0004753768687818467
Step 3215 | Loss: 2.883511781692505 | Time: 2.766227960586548 | Tokens/s: 189531.74050371125 | LR: 0.0004753051328430664
Step 3216 | Loss: 2.869901418685913 | Time: 2.7691805362701416 | Tokens/s: 189329.6566016504 | LR: 0.0004752333824623275
Step 3217 | Loss: 2.861661911010742 | Time: 2.7672178745269775 | Tokens/s: 189463.93951348 | LR: 0.0004751616176467615
Step 3218 | Loss: 2.8615593910217285 | Time: 2.7689149379730225 | Tokens/s: 189347.8173741963 | LR: 0.00047508983840350113
Step 3219 | Loss: 2.878016948699951 | Time: 2.768113851547241 | Tokens/s: 189402.61424108277 | LR: 0.0004750180447396805
Checkpoint saved at step 3220
Step 3220 | Loss: 2.9419643878936768 | Time: 2.7756927013397217 | Tokens/s: 188885.46262594056 | LR: 0.00047494623666243527
Step 3221 | Loss: 2.8810501098632812 | Time: 2.7640762329101562 | Tokens/s: 189679.28371787476 | LR: 0.00047487441417890257
Step 3222 | Loss: 2.9554150104522705 | Time: 2.7660250663757324 | Tokens/s: 189545.64308665652 | LR: 0.0004748025772962207
Step 3223 | Loss: 2.9150497913360596 | Time: 2.7664365768432617 | Tokens/s: 189517.44796486784 | LR: 0.0004747307260215296
Step 3224 | Loss: 2.961294651031494 | Time: 2.7683370113372803 | Tokens/s: 189387.34621285723 | LR: 0.00047465886036197067
Step 3225 | Loss: 2.9337854385375977 | Time: 2.7679107189178467 | Tokens/s: 189416.51420208297 | LR: 0.00047458698032468665
Step 3226 | Loss: 2.9302074909210205 | Time: 2.767451286315918 | Tokens/s: 189447.95978611129 | LR: 0.00047451508591682173
Step 3227 | Loss: 2.9003307819366455 | Time: 2.7664504051208496 | Tokens/s: 189516.50064989942 | LR: 0.0004744431771455215
Step 3228 | Loss: 2.9225454330444336 | Time: 2.768310070037842 | Tokens/s: 189389.18933775116 | LR: 0.0004743712540179333
Step 3229 | Loss: 2.9033396244049072 | Time: 2.7687814235687256 | Tokens/s: 189356.94798336123 | LR: 0.0004742993165412051
Step 3230 | Loss: 2.9954655170440674 | Time: 2.7690250873565674 | Tokens/s: 189340.28528448916 | LR: 0.0004742273647224873
Step 3231 | Loss: 2.929609537124634 | Time: 2.7685234546661377 | Tokens/s: 189374.5921192584 | LR: 0.00047415539856893093
Step 3232 | Loss: 2.901106595993042 | Time: 2.76912784576416 | Tokens/s: 189333.25913499636 | LR: 0.00047408341808768885
Step 3233 | Loss: 2.8642144203186035 | Time: 2.7672507762908936 | Tokens/s: 189461.68684528605 | LR: 0.0004740114232859152
Step 3234 | Loss: 2.862173080444336 | Time: 2.768566846847534 | Tokens/s: 189371.62402164412 | LR: 0.0004739394141707656
